attempt_uid,run_id,crate,model,node_id,attempt,difficulty_bucket,rug_retry_available_total,rug_retry_success,first_successful_retry_attempt,retry_attempts_checked,retry_status_sequence,error_codes,missing_detailed_log,missing_node,attempt_index_mismatch
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,1,single_error,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,2,single_error,4,False,,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,3,single_error,3,False,,"[4, 5, 6]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::4,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,4,single_error,2,False,,"[5, 6]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::5,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,5,single_error,1,False,,[6],"[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref::6,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::AsRef<std::time::Duration>>::as_ref,6,single_error,0,False,,[],[],E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::From<std::time::Duration>>::from::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::From<std::time::Duration>>::from,1,single_error,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::From<std::time::Duration>>::from::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::From<std::time::Duration>>::from,2,single_error,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::From<std::time::Duration>>::from::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::From<std::time::Duration>>::from,3,multi_supported_only,0,False,,[],[],"E0433,E0599",False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,1,single_error,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,2,single_error,4,False,,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,3,single_error,3,False,,"[4, 5, 6]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::4,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,4,single_error,2,False,,"[5, 6]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::5,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,5,single_error,1,False,,[6],"[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::convert::Into<std::time::Duration>>::into::6,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::convert::Into<std::time::Duration>>::into,6,single_error,0,False,,[],[],E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::ops::Deref>::deref::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::ops::Deref>::deref,1,single_error,4,True,5,"[2, 3, 4, 5]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::ops::Deref>::deref::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::ops::Deref>::deref,2,single_error,3,True,5,"[3, 4, 5]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::ops::Deref>::deref::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::ops::Deref>::deref,3,single_error,2,True,5,"[4, 5]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::ops::Deref>::deref::4,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::ops::Deref>::deref,4,single_error,1,True,5,[5],"[{""attempt"": 5, ""compile_success"": true, ""strict_success"": true, ""success"": true}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::str::FromStr>::from_str::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::str::FromStr>::from_str,1,single_error,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::str::FromStr>::from_str::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::str::FromStr>::from_str,2,single_error,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Duration as std::str::FromStr>::from_str::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Duration as std::str::FromStr>::from_str,3,single_error,0,False,,[],[],E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref,1,single_error,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref,2,multi_supported_only,4,False,,"[3, 4, 5, 6]","[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref,3,multi_supported_only,3,False,,"[4, 5, 6]","[{""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0433,E0599",False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref::4,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref,4,multi_mixed,2,False,,"[5, 6]","[{""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]","E0277,E0433",False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref::5,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref,5,single_error,1,False,,[6],"[{""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0599,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref::6,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::AsRef<std::time::SystemTime>>::as_ref,6,multi_supported_only,0,False,,[],[],"E0433,E0599",False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::From<std::time::SystemTime>>::from::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::From<std::time::SystemTime>>::from,1,single_error,2,False,,"[2, 3]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::From<std::time::SystemTime>>::from::2,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::From<std::time::SystemTime>>::from,2,single_error,1,False,,[3],"[{""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::From<std::time::SystemTime>>::from::3,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::From<std::time::SystemTime>>::from,3,single_error,0,False,,[],[],E0433,False,False,False
humantime_gpt-4o-mini_20251108_234236::<wrapper::Timestamp as std::convert::Into<std::time::SystemTime>>::into::1,humantime_gpt-4o-mini_20251108_234236,humantime,gpt-4o-mini,<wrapper::Timestamp as std::convert::Into<std::time::SystemTime>>::into,1,single_error,5,False,,"[2, 3, 4, 5, 6]","[{""attempt"": 2, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 3, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 4, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 5, ""compile_success"": false, ""strict_success"": false, ""success"": false}, {""attempt"": 6, ""compile_success"": false, ""strict_success"": false, ""success"": false}]",E0433,False,False,False
